MONOMER-14125	G-10796	Q54795	<i>sn</i>-1 linoleoyl-lipid 6-desaturase	DesD
CPLX-8391			3-oxo-23,24-bisnorchol-4-en-22-oyl-CoA dehydrogenase	
MONOMER-12921			acetoacetate decarboxylase	
CPLX-1864				
MONOMER-115	G-490	P21638	precorrin-8x methylmutase subunit	CobH
CPLX-8831			meromycolic acid enoyl-[acyl-carrier-protein] reductase	
STM2360-MONOMER	STM2360	Q8ZNC4		DokD
CPLX-4982				
AT5G56760-MONOMER	AT5G56760	Q42538	serine acetyltransferase	SAT-52
CPLX-9255			dolichyl-phosphate-mannose&mdash;protein mannosyltransferase	protein <i>O</i>-mannosyltransferase
MONOMER-13376			2-hydroxy-6-oxohepta-2,4-dienoate hydrolase subunit	
CPLX-7068				HNF-1-alpha dimerization cofactor
MONOMER-7761			tryptophan 2'-dioxygenase &alpha; subunit	
CPLX0-3957			ATP dependent structure specific DNA nuclease	
MONOMER-16373	G-12642	D4GP29	D-xylose dehydrogenase subunit	Xdh
CPLX-7494			sepiapterin reductase	
MONOMER-17112	G-14913	Q8Y489	lipoyl amidotransferase	LipL
CPLX3O-78			phytoceramide synthase LAC1/LIP1	phytosphingosine <i>N</i>-acyltransferase
MONOMER-21057	G-80577		<i>N</i>-acyl-L-amino acid amidohydrolase	
CPLX-7922			alcohol dehydrogenase 4	
MONOMER-14589	G-11158	Q58923	triosephosphate isomerase monomer	TpiA
GLUC1PADENYLTRANS-CPLX				
HS09586-MONOMER	HS09586	P21695	cytoplasmic glycerol-3-phosphate dehydrogenase subunit	GPD-C, GPDH-C, glycerol-3-phosphate dehydrogenase 1 (soluble), Glycerol-3-phosphate dehydrogenase, soluble
CPLX-8375			NADPH-flavin oxidoreductase	
MONOMER-17561	G-15288	E9NH27		
CPLX-1707			starch branching enzyme II	SBEII, SBE A
YDL103C-MONOMER	YDL103C	P43123		
CPLX-8814			3-oxocholest-4-en-26-oyl-CoA dehydrogenase	
G6103-MONOMER	G6103	Q47679	2-oxoglutaramate amidase	YafV
CPLX-4701				
MONOMER-13870			methylenetetrahydrofolate reductase (ferredoxin) &alpha; subunit	
CPLX-9240			E1 NEDD8-activating enzyme	
MONOMER-20000	G-44700	B7ZDL7	teichoic acid ABC transporter ATPase subunit	TarH
CPLX-7050			branched-chain &alpha;-keto acid dehydrogenase complex	
MONOMER-16884				
CPLX0-3927			regulatory ATPase RavA	
MONOMER-12073	G-9346	Q8P8J2	acetylornithine transcarbamylase subunit	
CPLX-7478				
ENSG00000171954-MONOMER	HS10422	Q6NT55	ultra-long-chain fatty acid &omega;-hydroxylase	cytochrome P450 4F22
CPLX3O-23			assimilatory sulfite reductase (NADPH)	
G7756-MONOMER	G7756	P46852	quercetin 2,3-dioxygenase	YhhW, pirin-like protein
CPLX-7904			persulfide dioxygenase	glutathione-dependent sulfur dioxygenase, S-sulfanylglutathione dioxygenase
MONOMER-17345	G-15130	A0A1J6U6V7		
FORMYLTHFDEFORMYL-CPLX				formyl-FH(4) hydrolase
CMPKI-MONOMER	EG11265	P0A6I0	cytidylate kinase	YcaF, YcaG, MssA, Cmk
CPLX-8351			hydroxyethylthiazole kinase	
AT4G37000-MONOMER	AT4G37000	Q8LDU4		
CPLX-165			mannose-specific PTS enzyme II	EII<sup>man</sup>, Enzyme II <sup>mannose</sup>
MONOMER18C3-47	G18C3-44	G3CCC0	copal-8-ol diphosphate synthase	
CPLX-8799				
MONOMER-19804	G-44508	E9RFT1	propane 2-monooxygenase catalytic component small subunit	MimC
CPLX-4601				
MONOMER-20410	G-58198	A0A067YX61	12-<i>epi</i>-fischerindole U chlorinase	
CPLX-9225			phosphatidylserine decarboxylase 1	
G6958-MONOMER	G6958	P77256	NADH-dependent methylglyoxal reductase	YdjG
CPLX-7034				3-deoxy-D-<i>manno</i>-octulosonate-8-phosphate synthase, 3-deoxy-D-mannooctulosonate-8-phosphate synthetase, 3-deoxyoctulosonic 8-phosphate synthetase, KDOP synthase, 2-dehydro-3-deoxy-D-octonate-8-phosphate D-arabinose-5-phosphate-lyase (pyruvate-phosphorylating), phospho-2-keto-3-deoxyoctonate aldolase
MONOMER-15150	G-11589	A3KBE8	StaC monomer	StaC
CPLX0-3641			&gamma;-aminobutyraldehyde dehydrogenase	
MONOMER-9164	G-6981	O65876		NAD-dependent glyceraldehyde-3-phosphate dehydrogenase
CPLX-7463				
MONOMER-12646	G-9708	P31898	hydrogenase <i>b</i>-type cytochrome subunit	HoxZ
CPLX3O-10518			bifunctional purine biosynthesis protein ADE17	
MONOMER-12365				
CPLX-7885			monoamine oxidase A	amine oxidase [flavin-containing] A, monoamine oxidase type A, MAO-A
PSBB-MONOMER	G-434	P05429	Photosystem II CP47 chlorophyll apoprotein	PsbB, Protein CP-47
F-1-CPLX			ATP synthase F<sub>1</sub> complex	
MONOMER-15453	G-11837	P0A0A5	FemA	
CPLX-8330				
MONOMER-18				ATP:D-galacturonate 1-phosphotransferase
CPLX-1562				
MONOMER-18200	G-17710	Q9L547	aclacinomycin polyketide synthase starting unit specificity factor AknF	AknF
CPLX-8782			tetramethylpyrazine oxygenase system	
MONOMER-15699	G-12058	P60000	chlorate reductase &gamma; subunit	ClrC, chlorate reductase heme subunit
CPLX-4401				
NICOTINAMID-MONOMER	EG11135	P21369	nicotinamidase	Nam, YdjB, PncA
CPLX-9209			2-alkyl-3-oxo-fatty acid reductase	
MONOMER-18399	G-17896	Q0ZQ46		FrbC
CPLX-702			CoB--CoM heterodisulfide reductase &beta; component	
HS04152-MONOMER	HS04152	P30041	peroxiredoxin-6 monomer	1-Cys peroxiredoxin, 1-Cys PRX, acidic calcium-independent phospholipase A2, aiPLA2, antioxidant protein 2, liver 2D page spot 40, non-selenium glutathione peroxidase, NSGPx, red blood cells page spot 12
CPLX0-322			inosine/guanosine kinase	guanosine-inosine kinase, guanosine kinase
HS01798-MONOMER	HS01798	P21397	amine oxidase A	monoamine oxidase, MAO-A, monoamine oxidase A
CPLX-7448				aliphatic epoxide carboxylation complex component IV
MONOMER-15913				
CPLX1YI0-68			NADPH-quinone oxidoreductase 1L'	NDH-1L', complex I
EG10900-MONOMER	EG10900	P0AG67	30S ribosomal subunit protein S1	SsyF, RpsA
CPLX-7860			succinate dehydrogenase cytochrome <i>b</i>	
MONOMER-18605	G-18070	P39896	tetracenomycin B3 8-<i>O</i>-methyl transferase	TcmO
DSBG-CPLX			protein sulfenic acid reductase and chaperone DsbG	
MONOMER-2081	G-1421	Q9SLD2	diacylglycerol acyltransferase	
CPLX-8302			&alpha;-agarase	
EG11595-MONOMER	EG11595	P30745	GTP 3',8'-cyclase	NarA, ChlA, BisA, MoaA, molybdopterin biosynthesis protein A
CPLX-1505			phosphatidylinositol synthase	
MONOMER-13154				
CPLX-8765			phenylalanine/tyrosine ammonia-lyase	
MONOMER-18990	G-43729	Q9S4K9		NanA
CPLX-4221				
HS06840-MONOMER	HS06840	Q99447	ethanolamine-phosphate cytidylyltransferase monomer	CTP:phosphoethanolamine cytidylyltransferase, phosphorylethanolamine transferase
CPLX-9187			glutathionyl-hydroquinone reductase	
AT2G28605-MONOMER	AT2G28605		PsbP domain-containing protein 2	PsbP-related thylakoid lumenal protein 3
CPLX-7001				
AT1G47260-MONOMER	AT1G47260	Q9C6B3	NADH-ubiquinone oxidoreductase subunit	
CPLX0-3021			isoaspartyl dipeptidase	
MONOMER-3603	G-2663	Q06128	anthranilate synthase &alpha; subunit	TrpE, anthranilate synthase component I
CPLX-7433			chlorophyllide <i>a</i> reductase	
TPI-MONOMER	EG11015	P0A858	triose-phosphate isomerase	Tpi, TpiA
CPLX1G01-155				
MONOMER-1001	G-14934	Q93NG3	2,6-dihydroxypyridine 3-monooxygenase subunit	
CPLX-7839			3-hydroxy-3-methylglutaryl-coenzyme A reductase	
MONOMER-2367	G-1687	Q38890		Kor, cellulase, endo-1,4-&beta;-D-glucanase
DCYSDESULF-CPLX				
MONOMER-14346	G-10938		lignin peroxidase J	LipJ
CPLX-8284			&beta;-peptidyl aminopeptidase	
MONOMER-16113	G-12422	Q396C9	PhzA/B monomer	
CPLX-14				
MONOMER-19375	G-44086	Q48796	malolactic enzyme monomer	MleA
CPLX-8749			6-aminodeoxyfutalosine deaminase	
MONOMER-13597	G-10368	Q877I5	acyl CoA carboxylase biotin carboxylase subunit	AccC
CPLX-4062				
G18NG-12646-MONOMER	G18NG-12646	Q8NLB7	gentisate transporter	GenK
CPLX-9166			rubber transferase complex 1	
YJR078W-MONOMER	YJR078W	P47125		
CPLX-6982			5'-nucleotidase	
MONOMER-6081	G-4581	Q8DVE8	glucokinase subunit	Glk
CPLX0-2502			molybdopterin synthase	MPT synthase
MONOMER-18798	G-34506	Q58339	adenylosuccinate lyase	
CPLX-7415			&alpha;-ketoglutarate semialdehyde dehydrogenase	
MONOMER-11743	G-9126		methionine adenosyltransferase	
CPLX185E-20			steroid 3-ketoacyl-CoA thiolase	
MONOMER-16586	G-12827			
CPLX-7822			2-oxo-3-hexenedioate decarboxylase	4-oxalocrotonate decarboxylase
MONOMER-9021			fructokinase-II	ATP:fructose-6-phosphotransferase
CPLXQT-55			isopropylmalate dehydratase	isopropylmalate isomerase
ENSG00000011052-MONOMER	HS00300	P15531	nucleoside diphosphate kinase A	NDK A, NDP kinase A, tumor metastatic process-associated protein, metastasis inhibition factor nm23, NM23-H1, non-metastatic cells 1 protein
CPLX-8260			ech hydrogenase	Mbh hydrogenase, ferredoxin hydrogenase
MONOMER-12342				
CPLX-1324				SAT
MONOMER-19190	G-43909	Q0GXS3	carotenoid 2,2'-&beta;-ionone ring hydroxylase	CrtG
CPLX-8725			UDP-glucose dehydrogenase dimer	
MONOMER-15426	G-11813	Q9SXW5	copper-containing amine oxidase	diamine oxidase
CPLX-3901				
HS16231-MONOMER	HS16231	Q8WVX9	fatty acyl-CoA reductase 1	male sterility domain-containing protein 2
CPLX-9148			poly(ribitol phosphate) teichoic acid &alpha;-<i>O</i>-GlcNAc transferase	
MONOMER-20174	G-55065	Q8PDW8	3-alkyl-4-alkyloxetan-2-one decarboxylase monomer	OleB
CPLX-6963			pinosylvin synthase	
G185E-5308-MONOMER	G185E-5308		2-trans-enoyl-ACP isomerase	EchA11
CPLX0-234				
AT3G25585-MONOMER	AT3G25585		aminoalcoholphosphotransferase	
CPLX-7399				
EG10271-MONOMER	EG10271	P0ABU7	Ton complex subunit ExbB	ExbB
CPLX0-8311				
NAPB-MONOMER	EG12061	P0ABL3	periplasmic nitrate reductase cytochrome c<SUB>550</SUB> protein	YejY, NapB, cytochrome c-type protein
CPLX-7807			phenol hydroxylase regulatory component	
ARGDBACSU-MONOMER	G-292			ArgD
CPLX8J2-6			carbamoyl-phosphate synthetase P	pyrimidine-specific carbamoyl-phosphate synthetase
MONOMER-1288	G-824	Q9R4A1	MTA/SAH nucleosidase	MtnN, 5'-methylthiadenosine/S-adenosylhomocysteine nucleosidase, MTA/AdoHcy nucleosidase, SAH nucleosidase, MTA nucleosidase, S-adenosylhomocysteine nucleosidase, 5'-methylthioadenosine nucleosidase, MTA/SAH nucleosidase, Mtn, Pfs
CPLX-8239			toyocamycin nitrile hydratase	
MONOMER-4746	G-3682		glucose dehydrogenase IV monomer	
CPLX-1247			sulfate adenylyltransferase	
MONOMER-15895	G-12214	Q38J50		
CPLX-8707			D-xylonate dehydratase	
MONOMER-14103	G-10778	Q594P3	acyl-CoA 15-desaturase	
CPLX-381				
MONOMER-18589	G-18054	Q9AJU2	8-demethyl-8-&alpha;-L-rhamnosyl tetracenomycin-C 2'-O-methyltransferase	
CPLX-9129			N-terminal amino acyl <i>N</i><sup>&alpha;</sup>-acetyltransferase NatA	
MONOMER-11384	G-8863	P51018		TodH
CPLX-6939			dihydrolipoyl dehydrogenase component	
HS04051-MONOMER	HS04051	Q9BSE5	agmatinase	agmatine ureohydrolase
CPLX0-1941			ferric enterobactin outer membrane transport complex	
AT5G51810-MONOMER	AT5G51810	Q39111	gibberellin 20-oxidase	GA20OX2, gibberellin 20-oxidase
CPLX-7375				
MONOMER-21024	G-80544		9-hexadecenoic acid <i>cis-trans</i> isomerase	Cti
CPLX0-8261				
MONOMER-7681	G-5841	P06618		IaaH
CPLX-7785			phosphoribosylglycinamide formyltransferase 2	
HS09136-MONOMER	HS09136	Q16816	phosphorylase b kinase &gamma; catalytic subunit, skeletal muscle isoform	phosphorylase kinase, &gamma; 1 (muscle)
CPLX66-668			phosphatidylinositol 3-kinase class IA p110&beta;/p85&gamma;	
MONOMER-17093	G-14896	Q9F825	MegBIIa	MegBII
CPLX-8219			cytochrome bc<sub>1</sub>	complex III
YBR126C-MONOMER	YBR126C	Q00764		Tps1, &alpha;,&alpha;-trehalose-phosphate synthase [UDP-forming] 56 kDa subunit, general glucose sensor subunit 1, glycogen metabolism control protein GLC6, trehalose synthase complex catalytic subunit TPS1
CPLX-8685			malate synthase 1	
MONOMER-14571	G-11142	Q58167		
CPLX-1143			methionine-oxo-acid transaminase	TyrAT
MONOMER-19576	G-44278	O13317	isotrichodermin 15-hydroxylase	
CPLX-3602				
MGLA-MONOMER	EG10592	P0AAG8	D-galactose/methyl-galactoside ABC transporter ATP binding subunit	MglP, Mgl, MglA
CPLX-9109			<i>tert</i>-butyl alcohol hydroxylase	
MONOMER-16838	G-14665	B1B5P4		
CPLX0-1261			transketolase 2	TK II
MONOMER-17540				
CPLX-6926				
ENSG00000160752-MONOMER	HS08528	P14324	farnesyl pyrophosphate synthetase monomer	
CPLX-7358				
G3O-33794-MONOMER	G3O-33794	Q12382	diacylglycerol kinase	
CPLX0-8217			free methionine-(<i>R</i>)-sulfoxide reductase	
MONOMER-17300	G-15087	Q8EG63		OleD
CPLX-7769			ubiquitous mitochondrial creatine kinase	uMtCK, MtCK, mitochondrial creatine kinase, Mi-CK, uMi-CK, ubiquitous mitochondrial creatine kinase octamer
MONOMER-19986	G-44686	Q2G1B9	ribitol-5-phosphate 1-dehydrogenase	TarJ
CPLX66-558			cytochrome <i>bc</i><sub>1</sub> complex	
AT4G30530-MONOMER	AT4G30530	Q9M0A7	glucosinolate &gamma;-glutamyl peptidase 1	
CPLX-8204			1,2,4-trihydroxybenzene 1,2-dioxygenase	
MONOMER-12040	G-9320	Q00667		HmgA, homogentisate 1,2-dioxygenase
CPLX-8665			ADP-glucose pyrophosphorylase	
MONOMER-19767	G-44471	A0A0M3WPF1	2-phosphono-formylglycerate enolase	PhpH
CPLX-1064			citramalyl-<i>S</i>-[acp] lyase	citramalyl-<i>S</i>-[acyl carrier protein] lyase, citramalate lyase &beta; subunit
G7707-MONOMER	G7707	P41443	Type II secretion system protein GspH	HopH, GspH, HofH
CPLX-3461				
BSU13580-MONOMER	BSU13580	O31665	L-glutamine:4-(methylsulfanyl)-2-oxobutanoate aminotransferase	MtnV, YkrV, MtnE, 2-oxo-4-methylthiobutanoate-glutamine aminotransferase
CPLX-9093			propane 2-monooxygenase	
CHRECP048-MONOMER	CHRECP048	P09144	Photosystem I P700 chlorophyll a apoprotein A2	PsaB, PSI-B
CPLX-963			glutaconate CoA-transferase	
MONOMER-14878	G-11337	A2PZA5	fusicocca-2,10(14)-diene synthase	
CPLX-6909				
MONOMER18C3-407	G18C3-386	Q14RS5	3&beta;-hydroxysteroid/C4-decarboxylase	
CPLX-7341				
MONOMER-17743			flavonol-3-<i>O</i>-glucoside <i>L</i>-rhamnosyltransferase	
CPLX0-8186				
MONOMER-15133	G-11569	Q8RR28	feruloyl-CoA hydratase/lyase	FerB
CPLX66-517			ketimine reductase	&mu;-crystallin, NADP-regulated thyroid-hormone-binding protein
G6759-MONOMER	G6759	P76112	L-amino acid N-acyltransferase	MnaT, YncA
CPLX-7755				
MONOMER-12621	G-9688	P27217		ScrB
CPLX-8188			DsrMKJOP complex	high-molecular weight cytochrome, Hmc
MONOMER-18165	G-17672	E8MGH9	&beta;-L-arabinobiosidase	
UPPSYN-CPLX			<i>ditrans,polycis</i>-undecaprenyl-diphosphate synthase [(2<i>E</i>,6<i>E</i>)-farnesyl-diphosphate specific]	
PRPPAMIDOTRANS-MONOMER	EG10794	P0AG16	amidophosphoribosyltransferase	Ade, PurC, PurF
CPLX-8639			bifunctional purine biosynthetic protein ADE5,7	
EG10204-MONOMER	EG10204	P0AEE8	DNA adenine methyltransferase	Dam
CITTRANS-CPLX			citrate lyase, citrate-acyl carrier protein transferase component	citrate lyase, citrate-ACP transferase component
MONOMER-17981	G-15975	Q2MFU6	2'-oxokanamycin reductase	KanK
CPLX-3381				GD-FALDH, GS-FDH, FALDH
MONOMER-20573	G-58730	Q8RL72	mupirocin synthase MmpD	MmpD
CPLX-9075			[BchX]<sub>2</sub>	
MONOMER-15682	G-12049	Q47RM6		
CPLX-9476			[mycofactocin precursor peptide]-tyrosine decarboxylase	
SERINE-O-ACETTRAN-MONOMER	EG10187	P0A9D4	serine acetyltransferase	CysE
CPLX-6893				
MONOMER-20396	G-58184	Q108L3	L-tryptophan isonitrile synthase	IsnA
CPLX-7325			fructokinase I	
MONOMER-13324	G-10143	O24680	2-aminophenol-1,6-dioxygenase &beta; subunit	AmnB
CPLX0-8127				
MONOMER-18382	G-17881	Q54144	dTDP-glucose 4,6-dehydratase monomer	
CPLX66-474			glyoxylate reductase/hydroxypyruvate reductase	
MONOMER-16307	G-12581	P45986		
CPLX-7739			UDP-<i>N</i>-acetylglucosamine 4,6-dehydratase (inverting)	
HS01466-MONOMER	HS01466	P42357	histidase subunit	
CPLX-8166			fluoroacetate dehalogenase	
EG11438-MONOMER	EG11438	P0A729	m<sup>7</sup>GTP pyrophosphatase	YceF
TRANS-CPLX-201			multidrug efflux pump AcrAB-TolC	
EG10878-MONOMER	EG10878	P0AG44	50S ribosomal subunit protein L17	RplQ
B1-CPLX			ribonucleoside-diphosphate reductase 1, &alpha; subunit dimer	R1 protein, B1 protein
MONOMER-18955	G-43701	A0A1D8PJ13	D-specific enoyl-CoA hydratase	
CPLX-8624			deoxycytidylate deaminase	
MONOMER-20794	G-63053	B0LI37	CyrB NRPS/PKS	CyrB
CPLX-327			cobaltochelatase	
MONOMER-13136			purine hydroxylase &beta; subunit	
CPLX-9059			3&alpha;-hydroxysteroyl-CoA 3-dehydrogenase 2	3&alpha;-hydroxysteroid 3-dehydrogenase 2
YBHF-MONOMER	G6411	P0A9U1	putative ABC exporter ATP binding subunit	YbhF
CPLX-6841				
MONOMER-342	G-512	Q51974	CmtAb	
CPLX-7307				
HS06616-MONOMER	HS06616	Q96GA7	Serine dehydratase-like	Serine dehydratase 2
CPLX0-8034				
YPR183W-MONOMER	YPR183W	P14020	dolichyl-phosphate mannose synthase	GDP mannose:dolichyl-phosphate O-&beta;-D-mannosyltransferase, dolichol phosphate mannose synthase
CPLX66-428			amiloride-sensitive amine oxidase	histaminase
AT1G30530-MONOMER	AT1G30530	Q9S9P6	flavonol-3-<i>O</i>-rhamnosyltransferase	
CPLX-7722			phosphorylase b kinase (muscle isoform)	
MONOMER-14300	G-10909		3&beta;-hydroxy-&Delta;<sup>5</sup>-C<sub>27</sub> steroid oxidoreductase	
CPLX-8149			adenosyl-chloride synthase	
THII-MONOMER	G6238	P77718	tRNA uridine 4-sulfurtransferase	NuvA, YajK, NuvC, ThiI
SULFATE-ADENYLYLTRANS-CPLX			sulfate adenylyltransferase	
MONOMER-19343	G-44053	S0DRW4	amino acid hydrolase	
AT2G43360-CPLX			biotin synthase	
MONOMER-2303				phosphomannose mutase
CPLX-8608			ectonucleoside triphosphate diphosphohydrolase 1	
MGI:1921692-MONOMER	MGI:1921692	Q9D4B1	sphingomyelin synthase 2	
CPLX-3224			soluble methane monooxygenase hydroxylase component monomer	
MONOMER-16098	G-12404	D7PC17	phosphoenolpyruvate phosphomutase	DhpE
CPLX-9042			acyl coenzyme A: isopenicillin <i>N</i> acyltransferase	
AT4G26220-MONOMER	AT4G26220	Q9C5D7	caffeoyl-CoA <i>O-</i>methyltransferase	
CPLX-672				
MONOMER-13580	G-10351		germacrene B synthase	Sesquiterpene synthase 2, SSTLH2
CPLX-9444			cyclic 2,3-diphosphoglycerate synthase	
MONOMER-19751	G-44455	D3QY17	&alpha;1,2-colitosyltransferase	WbgN
CPLX-7287				
YJFU-MONOMER	EG12495	P69820	L-ascorbate specific PTS enzyme IIA component	SgaA, YjfU, PtxA, EII<sup>Sga</sup>, EII<sup>Ula</sup>, Enzyme II<sup>Sga</sup>, Enzyme II<sup>Ula</sup>
CPLX-7704			chloromuconate cycloisomerase	
BSU10120-MONOMER	BSU10120	P32395	uroporphyrinogen III decarboxylase monomer	HemE
CPLX66-391			serine dehydratase-like	
MONOMER-18780	G-34487	F8WKW8	crocetin glucosyl ester glucosyltransferase	
CPLX-8132			isocyanide hydratase	isonitrile hydratase
MONOMER-14861	G-11327	Q02096	endo-polygalacturonase	
RIBONUCLEOSIDE-DIP-REDUCTI-CPLX			ribonucleoside-diphosphate reductase 1	ribonucleotide reductase I, RDPR-I
MONOMER-16550	G-12801	Q0P8X2	chorismate dehydratase	
AROH-CPLX				
MONOMER-17726	G-15414		2-dehydro-3-deoxygalactonokinase	LgnF
CPLX-8589				
EG12880-MONOMER	EG12880	P46139	diguanylate cyclase DgcN	DgcN, YfiN
CPLX-3081				NOR
MONOMER-20136	G-55029	Q3J6F1	2-methoxy-6-(<i>all-trans</i>-polyprenyl)phenol 4-hydroxylase	
CPLX-9015			[FeMo]-nitrogenase complex dinitrogenase component	
MONOMER-19169	G-43889	D3JV03	(2S)-methylsuccinyl-CoA dehydrogenase monomer	Mcd
CPLX-6601				
HS14757-MONOMER	HS14757	P30038	&Delta;<sup>1</sup>-pyrroline-5-carboxylate dehydrogenase, mitochondrial subunit	Aldehyde dehydrogenase family 4 member A1, P5C dehydrogenase, Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial
CPLX-9427			pyoverdin I decarboxylase	
EG10108-MONOMER	EG10108	P0AE52		Bcp
CPLX-7264				
MTLA-MONOMER	EG10615	P00550	mannitol-specific PTS enzyme IICBA component	MtlC, MtlA
CPLX0-7958			methylphosphonate degradation complex	
G185E-4779-MONOMER	G185E-4779	P9WFJ9	HadC	Rv0637
CPLX-7683			peroxisomal multifunctional enzyme type 2	D-bifunctional protein, perMFE2, MFE2, MFE-2, DBP, D-3-hydroxyacyl-CoA dehydratase/D-3-hydroxyacyl-CoA dehydrogenase bifunctional protein, perMFE-2, 17&beta;-hydroxysteroid dehydrogenase  type 4, 17&beta;-HSD  type 4
MONOMER-12835			6-phosphofructokinase subunit	
CPLX66-361			ribose-phosphate pyrophosphokinase 3	
AT3G22200-LER-MONOMER	AT3G22200-LER	Q94CE5	&gamma;-aminobutyrate transaminase (pyruvate dependent)	GABA transaminase
CPLX-8115			ribonucleotide reductase &beta; subunit dimer	R2 protein
MONOMER-15860	G-12183		acyl-CoA 5-desaturase	
PROS-CPLX				
ANSB-MONOMER	EG10046	P00805	L-asparaginase 2	AnsB, asparaginase II
AMP-NUCLEOSID-CPLX				
MONOMER-18554	G-18027	B3TZD7	3-mercaptopropionate dioxygenase	Mdo
CPLX-8563			Modified purple acid phosphatase [multifunctional]	
MONOMER-4641	G-3641		1,3-propanediol dehydrogenasesubunit	DhaT
CPLX-2881			HMG aldolase	4-hydroxy-4-methyl-2-oxoglutarate aldolase, 4-carboxy-4-hydroxy-2-oxoadipate aldolase
HS03750-MONOMER	HS03750	Q16877	Fructose-2,6-bisphosphatase	6PF-2-K/Fru-2,6-P2ASE testis-type isozyme
CPLX-8995			1,5-anhydro-D-glucitol dehydrogenase	
MONOMER-14078	G-10753	O52552	3-amino-5-hydroxybenzoate synthase subunit	RifK
CPLX-6442				
MONOMER-20991	G-80509	O82681	lanatoside 15&prime;-<i>O</i>-acetylesterase monomer	
CPLX-9407			fatty acid amide hydrolase 1	
MONOMER-11226				
CPLX-7245			2-hydroxymuconate semialdehyde dehydrogenase	
HS08564-MONOMER	HS08564	Q9UQ53	&alpha;-1,3-mannosyl-glycoprotein 4-&beta;-<em>N</em>-acetylglucosaminyltransferase B	GlcNAc-T IVb, GnT-IVb, <i>N</i>-acetylglucosaminyltransferase IVb, <i>N</i>-glycosyl-oligosaccharide-glycoprotein <i>N</i>-acetylglucosaminyltransferase IVb, UDP-<i>N</i>-acetylglucosamine: &alpha;-1,3-D-mannoside &beta;-1,4-<i>N</i>-acetylglucosaminyltransferase IVb
CPLX0-7928			Qin prophage; antitoxin/DNA-binding transcriptional repressor RelB	RelB
AT5G48010-MONOMER	AT5G48010			
CPLX-7664			methanesulfonate monooxygenase hydroxylase component	
XASA-MONOMER	G6786	P63235		GadC, AcsA, XasA, GadC GABA APC transporter, glutamic acid:&gamma;-aminobutyrate antiporter
CPLX66-342			5-aminolevulinic acid synthase 1	5-aminolevulinate synthase, nonspecific, mitochondrial, delta-aminolevulinate synthase 1
MONOMER-751	G-527	P54206	CbbS	RbcS, CbbS
CPLX-8098			2-hydroxy-6-oxo-6-(2'-aminophenyl)-hexa-2,4dienoate hydrolase	
MONOMER-13784	G-10515	Q57502		AscE
PHOSGLYCMUTASE			2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	BPG-dependent PGAM1, PGAM 1, dPGM
MONOMER-17077	G-14880	Q03131	6-deoxyerythronolide B synthase modules 1 and 2	DEBS 1, 6-deoxyerythronolide B synthase I
ADENPRIBOSYLTRAN-CPLX				
MONOMER-16791	G-14631	P06672	pyruvate decarboxylase monomer	Pdc
CPLX-8547			2'-5'-oligoadenylate synthetase 1	
